MMWR_Year,MMWR_Week,Date,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW.HAMPSHIRE,NEW.JERSEY,NEW.MEXICO,NEW.YORK,NORTH.CAROLINA,NORTH.DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE.ISLAND,SOUTH.CAROLINA,SOUTH.DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST.VIRGINIA,WISCONSIN,WYOMING
2015,5,2015-02-01,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,6,2015-02-08,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,7,2015-02-15,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,8,2015-02-22,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,9,2015-03-01,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,10,2015-03-08,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,11,2015-03-15,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,12,2015-03-22,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,13,2015-03-29,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,14,2015-04-05,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,15,2015-04-12,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,16,2015-04-19,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,17,2015-04-26,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,18,2015-05-03,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,19,2015-05-10,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,20,2015-05-17,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,21,2015-05-24,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,22,2015-05-31,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,23,2015-06-07,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,24,2015-06-14,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,25,2015-06-21,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,26,2015-06-28,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,27,2015-07-05,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,28,2015-07-12,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,29,2015-07-19,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,30,2015-07-26,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,31,2015-08-02,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,32,2015-08-09,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,33,2015-08-16,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,34,2015-08-23,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,35,2015-08-30,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,36,2015-09-06,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,37,2015-09-13,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,38,2015-09-20,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,39,2015-09-27,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,40,2015-10-04,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,41,2015-10-11,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,42,2015-10-18,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,43,2015-10-25,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,44,2015-11-01,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,45,2015-11-08,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,46,2015-11-15,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,47,2015-11-22,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,48,2015-11-29,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,49,2015-12-06,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,50,2015-12-13,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,51,2015-12-20,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2015,52,2015-12-27,4850858,737979,6802262,2975626,39032444,5440445,3593862,944107,20268567,10199533,1426320,1649324,12862051,6610596,3118473,2905789,4422057,4671211,1327787,6000561,6794002,9918170,5483238,2985297,6072640,1028317,1893564,2883057,1330134,8960001,2082264,19819347,10041769,754859,11606027,3904353,4016537,12791124,1055916,4892423,854036,6590726,27454880,2984917,624455,8366767,7152818,1839767,5759744,586102
2016,1,2016-01-03,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,2,2016-01-10,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,3,2016-01-17,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,4,2016-01-24,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,5,2016-01-31,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,6,2016-02-07,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,7,2016-02-14,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,8,2016-02-21,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,9,2016-02-28,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,10,2016-03-06,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,11,2016-03-13,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,12,2016-03-20,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,13,2016-03-27,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,14,2016-04-03,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,15,2016-04-10,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,16,2016-04-17,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
2016,17,2016-04-24,4860545,741522,6908642,2988231,39296476,5530105,3587685,952698,20656589,10313620,1428683,1680026,12835726,6634007,3130869,2907731,4436113,4686157,1330232,6024752,6823721,9933445,5525050,2985415,6091176,1038656,1907603,2939254,1335015,8978416,2085432,19836286,10156689,755548,11622554,3921207,4085989,12787085,1057566,4959822,861542,6649404,27904862,3044321,623354,8414380,7280934,1828637,5772917,584910
